ID,SUBE,MAAS,YAS,CINSIYET,MOBIL BANKACILIK
4161,S894,13711,01,33,E,1
4162,S894,14037,02,28,E,1
4163,S894,12650,92,28,E,1
4164,S894,12668,94,31,E,1
4165,S894,14298,69,32,E,1
4166,S894,12313,14,27,E,1
4167,S91,18574,59,25,E,1
4168,S92,17023,68,61,E,1
4169,S92,9629,01,60,K,0
4170,S92,51672,13,47,K,1
4171,S92,32774,15,27,E,1
4172,S92,78489,87,60,E,1
4173,S92,8527,33,30,E,1
4174,S92,29347,84,26,K,1
4175,S92,16260,62,30,E,1
4176,S92,35394,12,58,E,1
4177,S92,8619,61,39,E,0
4178,S92,11228,94,43,E,1
4179,S92,26178,43,22,E,1
4180,S92,11773,29,24,E,1
4181,S92,14546,89,31,K,1
4182,S92,13521,15,27,K,1
4183,S92,14124,41,25,E,1
4184,S92,13542,55,32,K,1
4185,S92,13141,15,26,K,1
4186,S94,21035,3,42,K,1
4187,S96,11878,17,32,E,1
4188,S96,5371,56,37,E,0
4189,S96,8280,05,34,K,0
4190,S96,10240,53,37,E,1
4191,S91,7353,33,63,K,0
4192,S91,6757,4,53,E,0
4193,S91,17533,07,48,E,1
4194,S91,10220,51,40,K,1
4195,S91,17208,58,78,K,0
4196,S91,14567,23,58,E,1
4197,S91,9190,59,40,E,0
4198,S91,8199,3,47,E,0
4199,S91,9897,2,38,E,0
4200,S91,8310,28,44,K,0
4201,S91,14287,65,47,K,1
4202,S91,14223,32,37,E,1
4203,S91,9822,6,26,K,1
4204,S91,20725,69,27,E,1
4205,S91,8801,65,41,E,0
4206,S91,10791,33,K,1
4207,S91,10316,25,40,K,1
4208,S91,15538,02,27,E,1
4209,S912,11286,98,39,E,1
4210,S912,13041,24,52,E,0
4211,S915,9343,15,31,E,0
4212,S915,10418,73,31,K,1
4213,S915,9397,13,36,E,0
4214,S927,14074,72,60,E,1
4215,S927,9133,63,47,E,0
4216,S927,11980,16,34,E,1
4217,S927,5677,02,40,E,0
4218,S933,8690,07,48,E,0
4219,S933,8527,36,42,K,0
4220,S933,10991,51,45,K,1
4221,S934,14800,53,42,E,1
4222,S934,15805,62,38,E,1
4223,S934,12254,89,37,E,1
4224,S938,11263,66,61,E,1
4225,S938,18111,81,43,K,1
4226,S938,14090,3,41,E,1
4227,S938,6350,04,57,E,0
4228,S938,13866,57,36,E,1
4229,S938,12735,62,33,E,1
4230,S938,11613,07,32,E,1
4231,S938,11763,5,41,E,1
4232,S941,10405,25,64,E,1
4233,S941,6263,41,75,K,0
4234,S941,11461,14,56,K,1
4235,S941,25420,99,36,E,1
4236,S942,10545,78,46,E,1
4237,S942,11045,52,56,E,1
4238,S948,15078,56,42,E,1
4239,S948,11940,82,55,K,1
4240,S948,10267,88,42,E,1
4241,S948,8751,54,56,E,0
4242,S948,13588,51,29,E,1
4243,S95,6807,94,74,E,0
4244,S95,9195,8,32,E,0
4245,S95,12998,07,28,E,1
4246,S951,5500,35,46,E,0
4247,S951,11064,86,36,K,1
4248,S954,17363,16,55,K,1
4249,S954,32802,9,49,E,1
4250,S954,12132,07,44,K,1
4251,S954,18137,26,54,E,0
4252,S954,24073,93,53,K,1
4253,S954,7544,18,68,E,0
4254,S954,18056,75,36,E,1
4255,S954,9116,31,32,K,0
4256,S959,12030,58,47,K,1
4257,S959,12951,22,34,E,1
4258,S959,10205,29,36,E,1
4259,S959,13096,2,31,K,1
4260,S959,11501,87,31,E,1
4261,S969,15749,12,37,E,1
4262,S969,13423,83,43,E,1
4263,S969,14429,17,36,E,1
4264,S969,14635,47,36,E,1
4265,S969,12183,28,28,K,1
4266,S969,8393,41,40,E,0
4267,S971,47174,64,49,K,1
4268,S981,13833,58,46,K,1
4269,S981,11675,89,41,E,1
4270,S981,9768,78,31,E,0
4271,S982,12972,34,44,K,1
4272,S982,7972,22,51,E,0
4273,S982,14742,31,45,K,1
4274,S982,16209,55,57,E,1
4275,S982,19830,8,34,K,1
4276,S982,22302,63,K,1
4277,S982,15676,52,53,E,1
4278,S982,16821,69,49,K,1
4279,S982,14860,78,36,E,1
4280,S982,14147,46,61,E,1
4281,S982,11722,67,43,E,1
4282,S982,11380,13,45,E,1
4283,S982,12829,87,42,K,1
4284,S983,22232,23,43,K,1
4285,S983,11904,56,41,K,1
4286,S983,8143,73,62,E,0
4287,S986,5500,35,53,K,0
4288,S987,5652,96,59,E,0
4289,S987,9409,69,35,E,0
4290,S989,6049,44,60,E,0
4291,S989,13999,8,34,E,1
4292,S993,8491,19,57,E,0
4293,S993,22087,35,43,E,0
4294,S993,14788,15,36,K,1
4295,S993,12226,66,34,K,1
4296,S993,9098,41,50,E,0
4297,S993,12060,47,55,E,1
4298,S993,13672,65,24,E,1
4299,S993,9720,46,33,E,0
4300,S998,42172,26,33,E,1
4301,S998,7937,7,52,E,0
4302,S998,6932,14,45,E,0
4303,S998,6584,02,47,E,0
4304,S998,7618,52,44,E,0
4305,S998,6359,21,37,K,0
4306,S998,9156,09,27,E,1
4307,S998,6490,33,26,E,1
4308,S998,8816,48,28,K,1
4309,S1,11454,9,33,E,1
4310,S12,20461,63,31,E,1
4311,S12,21782,98,26,E,1
4312,S13,16316,43,33,K,1
4313,S13,5268,43,54,K,0
4314,S13,6815,6,74,E,0
4315,S13,9500,31,K,0
4316,S13,18722,02,49,E,1
4317,S14,5282,46,68,E,0
4318,S15,5682,15,67,K,0
4319,S16,10719,46,58,E,1
4320,S16,5255,67,57,E,0
4321,S16,7668,12,30,K,1
4322,S17,5065,85,28,E,1
4323,S17,7166,4,50,E,0
4324,S17,6342,97,30,K,1
4325,S17,15849,1,41,E,1
4326,S17,10305,56,26,E,1
4327,S18,11129,39,33,E,1
4328,S11,23020,17,57,E,1
4329,S11,40809,9,49,E,1
4330,S11,6881,13,58,E,0
4331,S111,9235,9,69,E,0
4332,S111,19440,92,55,E,1
4333,S111,12811,84,32,E,1
4334,S111,9837,51,26,E,1
4335,S111,14684,53,36,E,1
4336,S112,15235,64,32,E,1
4337,S114,7684,51,61,E,0
4338,S114,15999,44,57,E,1
4339,S114,6011,09,60,E,0
4340,S114,14733,42,52,E,1
4341,S114,11353,63,41,E,1
4342,S114,7858,39,36,E,0
4343,S114,13263,08,29,E,1
4344,S115,10840,67,74,K,0
4345,S115,13612,6,49,E,1
4346,S115,15055,55,40,E,1
4347,S115,7881,94,40,E,0
4348,S115,12022,21,44,E,1
4349,S116,15375,74,48,E,1
4350,S116,12599,34,53,E,1
4351,S116,11913,69,39,K,1
4352,S116,10254,99,37,K,1
4353,S116,10281,88,36,E,1
4354,S116,9818,99,26,E,1
4355,S117,14213,76,36,E,1
4356,S117,22819,96,28,E,1
4357,S117,10576,79,32,E,1
4358,S117,32775,44,51,E,1
4359,S117,19425,21,51,K,1
4360,S118,13865,6,43,E,1
4361,S118,10633,37,57,E,1
4362,S118,21634,32,30,E,1
4363,S118,14210,06,40,E,1
4364,S118,21140,23,29,E,1
4365,S118,12557,59,25,E,1
4366,S118,10908,89,30,E,1
4367,S118,9951,27,30,E,1
4368,S118,14160,07,31,E,1
4369,S118,13634,67,26,E,1
4370,S118,11005,73,29,E,1
4371,S119,11095,66,58,E,0
4372,S123,10494,04,40,E,1
4373,S123,25987,82,38,K,1
4374,S123,11778,02,40,E,1
4375,S125,9981,74,32,E,0
4376,S125,6665,63,36,E,0
4377,S127,6455,75,60,E,0
4378,S128,14237,89,55,E,1
4379,S128,35493,04,39,E,1
4380,S128,12290,44,42,E,1
4381,S129,6466,66,77,E,0
4382,S131,5309,21,70,K,0
4383,S132,22501,45,27,E,1
4384,S137,22075,45,28,E,1
4385,S138,8605,84,53,E,0
4386,S139,16757,54,44,E,1
4387,S139,11704,12,39,K,1
4388,S139,9333,44,35,K,0
4389,S139,9051,82,23,E,1
4390,S139,9116,31,30,K,1
4391,S139,9524,9,38,E,0
4392,S141,10885,15,58,E,1
4393,S142,13468,52,37,E,1
4394,S143,13993,7,31,E,1
4395,S144,20922,94,59,E,1
4396,S144,7161,26,76,K,0
4397,S144,6956,56,38,E,0
4398,S144,10811,38,32,E,1
4399,S144,10740,67,36,K,1
4400,S144,14045,97,30,E,1
4401,S144,9770,97,25,K,1
4402,S144,11666,87,29,E,1
4403,S147,9263,91,54,E,0
4404,S147,12835,46,49,E,1
4405,S147,14775,09,41,K,1
4406,S147,12737,47,60,E,1
4407,S147,13676,07,39,E,1
4408,S147,15156,59,54,E,1
4409,S147,6786,62,35,K,0
4410,S147,24833,33,35,E,1
4411,S147,12333,04,24,K,1
4412,S148,10469,65,36,K,1
4413,S148,13869,43,24,E,1
4414,S149,7461,67,52,K,0
4415,S149,15065,38,29,E,1
4416,S149,16047,57,36,E,1
4417,S149,12609,76,33,E,1
4418,S149,15674,45,26,E,1
4419,S149,56219,33,38,E,1
4420,S15,8167,73,59,E,0
4421,S15,6521,51,48,K,0
4422,S15,22140,61,26,K,1
4423,S15,8063,24,26,K,1
4424,S152,14168,28,30,E,1
4425,S152,18549,58,34,E,1
4426,S152,15896,24,27,E,1
4427,S152,21671,35,22,E,1
4428,S152,14744,36,31,E,1
4429,S153,13917,47,38,E,1
4430,S154,15324,94,40,E,1
4431,S154,8264,33,49,E,0
4432,S154,11263,84,49,E,1
4433,S154,5289,04,68,K,0
4434,S154,10256,61,34,E,1
4435,S154,9500,35,K,0
4436,S155,9580,72,55,E,0
4437,S155,13936,9,70,E,0
4438,S155,8740,35,46,E,0
4439,S155,13865,22,34,E,1
4440,S155,5159,69,62,E,0
4441,S155,9196,34,33,E,0
4442,S155,9014,72,26,E,1
4443,S155,8824,5,27,E,1
4444,S155,9292,16,29,E,1
4445,S155,9851,11,33,E,0
4446,S155,8880,14,33,K,0
4447,S155,13250,52,29,E,1
4448,S155,8921,84,33,E,0
4449,S156,11119,41,45,E,1
4450,S156,13353,22,39,K,1
4451,S156,16230,88,37,E,1
4452,S156,11377,6,37,E,1
4453,S156,7999,53,35,E,0
4454,S156,10131,39,39,E,1
4455,S156,12860,3,33,E,1
4456,S156,13380,59,37,E,1
4457,S156,13579,89,42,E,1
4458,S156,12430,25,41,E,1
4459,S156,14496,58,40,E,1
4460,S156,11689,99,29,E,1
4461,S156,10594,8,30,E,1
4462,S156,11552,61,34,E,1
4463,S156,10899,55,33,E,1
4464,S156,11711,83,35,E,1
4465,S156,8241,7,29,E,1
4466,S156,12919,34,29,E,1
4467,S157,15450,5,49,E,1
4468,S157,12107,94,47,E,1
4469,S157,9210,3,55,E,0
4470,S157,5400,35,52,E,0
4471,S157,25613,72,28,E,1
4472,S157,8770,8,23,E,1
4473,S158,7195,91,66,E,0
4474,S158,14528,88,57,E,1
4475,S158,14214,85,38,E,1
4476,S158,9731,83,49,E,0
4477,S159,5528,09,78,E,0
4478,S159,17374,96,48,E,1
4479,S159,16699,71,42,K,1
4480,S159,14541,12,38,E,1
4481,S16,10872,02,61,E,0
4482,S16,13923,58,34,E,1
4483,S16,11445,6,58,E,1
4484,S16,15012,94,37,E,1
4485,S16,9065,11,41,E,0
4486,S162,11089,02,59,E,1
4487,S162,18450,5,55,E,1
4488,S162,15055,78,49,E,1
4489,S162,6877,46,63,E,0
4490,S162,17844,82,41,K,1
4491,S162,8974,1,58,E,0
4492,S162,11387,74,42,K,1
4493,S163,8713,47,44,E,0
4494,S163,7436,88,54,E,0
4495,S163,5612,63,54,K,0
4496,S163,8828,25,38,E,0
4497,S163,6015,75,23,E,1
4498,S163,14231,5,42,E,1
4499,S165,8145,94,65,E,0
4500,S165,10951,33,69,E,1
4501,S165,16919,26,62,E,0
4502,S165,6633,25,34,K,0
4503,S165,13065,16,51,E,1
4504,S166,19690,61,27,E,1
4505,S166,11509,27,K,1
4506,S168,5829,15,49,E,0
4507,S168,9740,08,36,E,0
4508,S169,11030,52,38,E,1
4509,S169,9726,23,41,E,0
4510,S169,9411,79,43,E,0
4511,S17,12084,22,32,E,1
4512,S17,15903,6,40,E,1
4513,S171,11593,73,43,E,1
4514,S171,6653,6,67,E,0
4515,S171,17044,96,53,E,1
4516,S171,13749,46,54,E,1
4517,S171,7834,68,26,K,1
4518,S171,8182,51,E,0
4519,S173,6781,5,32,E,0
4520,S174,6382,88,59,E,0
4521,S174,8089,45,50,E,0
4522,S174,15905,45,E,1
4523,S174,10186,37,56,E,1
4524,S174,5090,37,62,E,0
4525,S174,12633,68,46,E,1
4526,S174,16901,18,26,E,1
4527,S175,8655,14,57,E,0
4528,S175,7721,47,57,E,0
4529,S175,8986,71,33,E,0
4530,S175,11721,21,40,E,1
4531,S176,9690,66,57,E,0
4532,S177,7132,84,61,E,0
4533,S177,7295,96,52,K,0
4534,S177,9700,16,59,E,0
4535,S177,10896,83,55,E,1
4536,S177,11665,93,49,E,1
4537,S177,10875,44,30,E,1
4538,S177,9471,78,32,E,0
4539,S177,14067,67,35,E,1
4540,S177,10751,63,34,E,1
4541,S179,15136,16,35,E,1
4542,S179,10427,93,33,E,1
4543,S179,15333,68,40,E,1
4544,S179,13497,11,34,E,1
4545,S179,20666,64,24,E,1
4546,S179,18031,05,31,E,1
4547,S179,10206,31,55,E,1
4548,S179,10595,31,34,E,1
4549,S179,12844,64,47,E,1
4550,S179,16723,25,31,E,1
4551,S179,12858,69,29,E,1
4552,S179,18318,8,31,E,1
4553,S179,20068,29,29,E,1
4554,S179,21023,35,23,E,1
4555,S179,12517,5,32,K,1
4556,S179,9472,82,33,K,0
4557,S179,22150,18,24,E,1
4558,S179,19214,06,28,E,1
4559,S179,15622,29,E,1
4560,S179,21745,85,28,E,1
4561,S179,18156,34,24,E,1
4562,S18,9510,79,37,E,0
4563,S18,6861,96,73,E,0
4564,S18,9163,56,29,E,1
4565,S18,10106,39,30,E,1
4566,S18,11552,34,37,E,1
4567,S18,6673,35,37,E,0
4568,S18,23342,88,31,E,1
4569,S182,7298,93,52,E,0
4570,S182,8534,68,63,E,0
4571,S182,12151,67,35,E,1
4572,S183,14079,94,54,E,1
4573,S183,9333,33,33,E,0
4574,S183,7427,66,41,E,0
4575,S184,8875,69,65,E,0
4576,S184,9504,26,57,E,0
4577,S185,7246,17,34,E,0
4578,S186,24558,8,30,E,1
4579,S187,8361,33,39,E,0
4580,S187,7893,86,56,E,0
4581,S187,14316,61,29,E,1
4582,S188,5323,04,70,E,0
4583,S189,11979,83,60,E,1
4584,S189,11275,63,31,E,1
4585,S189,13603,15,24,E,1
4586,S189,5500,35,25,K,1
4587,S189,9981,09,27,E,1
4588,S19,17999,6,45,E,1
4589,S19,18454,52,45,E,1
4590,S19,15080,49,37,E,1
4591,S19,12845,08,24,E,1
4592,S19,12786,71,31,E,1
4593,S19,13325,66,26,E,1
4594,S19,9023,63,24,E,1
4595,S191,10127,47,66,E,0
4596,S191,16662,09,34,K,1
4597,S191,11621,94,39,E,1
4598,S191,23020,51,31,E,1
4599,S191,9904,48,44,E,0
4600,S191,9114,88,35,K,0
4601,S191,5573,69,49,K,0
4602,S192,12000,17,51,K,1
4603,S192,12299,39,56,E,1
4604,S192,7625,58,37,E,0
4605,S192,11968,55,60,E,1
4606,S193,6369,37,69,K,0
4607,S193,14279,16,47,E,1
4608,S193,6223,33,60,E,0
4609,S194,8102,53,53,E,0
4610,S195,6500,33,74,E,0
4611,S195,6062,18,63,K,0
4612,S195,13652,67,34,E,1
4613,S196,22501,45,29,K,1
4614,S198,12652,35,59,E,1
4615,S198,11639,3,53,E,1
4616,S199,7924,78,42,E,0
4617,S199,8111,58,50,E,0
4618,S199,13545,45,28,E,1
4619,S11,9986,16,31,E,0
4620,S111,8543,56,79,K,0
4621,S111,16791,04,37,E,1
4622,S111,15167,81,36,E,1
4623,S111,16645,5,33,E,1
4624,S111,22000,49,E,1
4625,S111,38368,19,27,E,1
4626,S112,6759,34,38,E,0
4627,S113,14353,15,36,E,1
4628,S113,11743,7,41,E,1
4629,S113,11724,48,39,K,1
4630,S114,13694,7,57,E,1
4631,S114,14751,69,50,E,1
4632,S114,17357,98,37,E,1
4633,S114,13112,88,41,E,1
4634,S114,11520,99,44,E,1
4635,S114,12887,06,30,E,1
4636,S114,13308,74,32,E,1
4637,S114,12538,44,27,E,1
4638,S114,13739,75,27,E,1
4639,S114,8229,87,26,K,1
4640,S114,14032,01,28,E,1
4641,S114,13113,93,29,E,1
4642,S115,10264,25,48,E,1
4643,S115,7682,97,51,E,0
4644,S116,13462,41,31,E,1
4645,S116,17036,85,30,E,1
4646,S118,8122,28,53,E,0
4647,S118,6395,86,51,K,0
4648,S119,7423,06,53,E,0
4649,S119,6874,6,67,E,0
4650,S119,11842,5,28,K,1
4651,S111,5006,89,64,E,0
4652,S111,26301,89,29,E,1
4653,S111,13157,36,25,E,1
4654,S1111,8127,17,52,E,0
4655,S1111,11622,07,44,K,1
4656,S1111,5134,15,60,E,0
4657,S1111,14121,51,25,E,1
4658,S1111,13675,78,28,E,1
4659,S1111,8771,63,25,E,1
4660,S1112,5151,27,68,E,0
4661,S1112,7458,91,62,E,0
4662,S1112,7433,88,37,E,0
4663,S1112,10870,93,35,E,1
4664,S1112,9577,65,31,E,0
4665,S1113,10202,85,48,K,1
4666,S1113,8980,6,29,E,1
4667,S1114,10605,89,56,E,1
4668,S1116,7974,52,54,E,0
4669,S1116,9159,37,43,E,0
4670,S1116,8921,84,30,K,1
4671,S1116,14397,18,31,K,0
4672,S1117,10220,94,48,E,1
4673,S1117,20832,61,49,E,1
4674,S1117,10493,71,29,E,1
4675,S1117,14097,71,27,E,1
4676,S1117,15966,4,25,E,1
4677,S1117,21929,85,32,E,1
4678,S1117,9093,99,26,K,1
4679,S1117,15286,29,30,E,1
4680,S1117,23471,13,25,E,1
4681,S1119,15635,19,39,E,1
4682,S1119,15611,77,41,E,1
4683,S1119,17538,42,62,E,1
4684,S1119,11958,83,52,E,1
4685,S1119,15455,74,34,E,1
4686,S1119,13551,65,31,K,1
4687,S1119,12368,04,44,K,1
4688,S1119,15860,67,48,E,1
4689,S1119,16497,02,45,E,1
4690,S1119,15043,19,28,E,1
4691,S1119,22685,28,29,E,1
4692,S112,11276,54,42,E,1
4693,S112,10063,87,62,E,1
4694,S112,11704,12,48,E,1
4695,S112,12481,53,29,K,1
4696,S1121,13276,25,47,E,1
4697,S1121,21677,66,33,E,1
4698,S1121,14798,4,31,E,1
4699,S1122,9930,4,55,E,0
4700,S1123,6603,32,69,E,0
4701,S1123,5698,44,63,E,0
4702,S1123,5509,27,63,E,0
4703,S1123,22261,28,71,E,0
4704,S1123,10247,44,51,E,1
4705,S1123,10477,14,51,E,1
4706,S1123,10183,87,31,E,1
4707,S1123,5452,24,71,E,0
4708,S1123,10595,07,43,E,1
4709,S1124,14888,45,25,E,1
4710,S1125,10700,47,E,1
4711,S1127,16222,79,46,E,1
4712,S1127,13486,09,34,E,1
4713,S1127,9231,07,32,E,0
4714,S1127,5411,47,28,E,1
4715,S1127,6317,62,31,E,0
4716,S1127,5293,5,28,K,1
4717,S1128,7601,29,67,E,0
4718,S1128,10280,02,59,E,1
4719,S1128,36905,57,53,E,1
4720,S1128,9543,92,46,E,0
4721,S1128,11964,32,36,K,1
4722,S1128,7719,94,31,E,0
4723,S1128,8143,14,43,K,0
4724,S1128,8611,04,42,E,0
4725,S1129,7927,55,56,E,0
4726,S1129,8982,59,58,E,0
4727,S1129,5524,99,67,E,0
4728,S1129,10636,22,34,E,1
4729,S1129,7418,69,38,E,0
4730,S1129,11221,58,33,E,1
4731,S1129,13760,96,26,E,1
4732,S1129,12856,51,32,E,1
4733,S1129,13254,8,32,E,1
4734,S1129,13163,43,24,E,1
4735,S1131,6793,76,58,E,0
4736,S1131,9305,63,32,E,0
4737,S1132,7075,16,55,E,0
4738,S1132,17485,68,52,E,1
4739,S1132,16674,34,46,E,1
4740,S1132,13040,61,47,E,1
4741,S1132,18726,48,30,E,1
4742,S1132,14908,8,34,E,1
4743,S1132,14185,92,26,E,1
4744,S1132,13059,6,34,E,1
4745,S1132,16308,32,32,E,1
4746,S1132,15449,19,25,E,1
4747,S1132,21211,94,28,E,1
4748,S1132,20336,23,26,E,1
4749,S1132,19425,95,27,E,1
4750,S1132,12195,6,28,E,1
4751,S1133,12844,76,36,K,1
4752,S1133,13594,47,42,E,1
4753,S1133,11932,59,43,E,1
4754,S1133,7774,79,39,E,0
4755,S1133,7840,52,35,E,0
4756,S1133,13969,86,35,E,1
4757,S1133,13270,46,28,E,1
4758,S1135,21178,47,39,E,1
4759,S1135,16200,38,41,E,1
4760,S1135,11959,31,47,E,1
4761,S1135,9409,26,47,K,0
4762,S1135,14869,29,26,E,1
4763,S1135,7596,72,29,K,1
4764,S1135,8035,41,73,E,0
4765,S1135,14140,47,32,E,1
4766,S1139,7459,69,69,E,0
4767,S1139,7920,53,65,E,0
4768,S1139,6031,56,56,E,0
4769,S1139,11079,82,50,E,1
4770,S1139,10331,40,E,1
4771,S1139,11837,12,31,E,1
4772,S1139,9117,31,26,E,1
4773,S114,8173,09,61,E,0
4774,S114,11496,19,32,E,1
4775,S1141,15971,23,52,E,1
4776,S1141,9751,21,67,E,0
4777,S1145,15097,76,33,E,1
4778,S1145,12407,8,26,E,1
4779,S1146,6868,25,62,E,0
4780,S1146,22979,85,34,K,1
4781,S1146,15086,11,36,E,1
4782,S1147,15343,86,27,E,1
4783,S1148,9389,86,36,E,0
4784,S1148,20261,23,32,E,1
4785,S1148,18383,39,29,E,1
4786,S115,10041,43,60,E,1
4787,S115,7779,48,39,E,0
4788,S115,17594,86,50,K,1
4789,S115,11592,41,52,K,1
4790,S115,11420,61,50,K,1
4791,S115,6899,84,56,E,0
4792,S115,13476,88,41,E,1
4793,S115,9822,01,28,E,1
4794,S115,15301,89,46,E,1
4795,S115,13551,12,28,K,1
4796,S115,7414,57,59,K,0
4797,S1151,7131,41,51,E,0
4798,S1151,10954,14,46,K,1
4799,S1152,5230,26,62,E,0
4800,S1152,10129,88,42,K,1
4801,S1154,5067,94,63,E,0
4802,S1154,8693,25,31,E,0
4803,S1155,20051,44,40,E,1
4804,S1155,10380,16,36,E,1
4805,S1155,9337,21,34,K,0
4806,S1155,10901,1,47,K,1
4807,S1155,5878,36,57,E,0
4808,S1155,15371,19,23,E,1
4809,S1157,25113,67,51,E,1
4810,S1157,28157,67,35,E,1
4811,S1157,15512,72,31,E,1
4812,S1157,10407,51,49,E,1
4813,S1158,10499,11,31,E,1
4814,S1158,11507,56,29,E,1
4815,S1158,14066,4,33,E,1
4816,S1158,12148,59,28,E,1
4817,S1159,7158,12,62,E,0
4818,S1159,6826,52,82,E,0
4819,S1159,5080,68,65,E,0
4820,S1159,6654,22,30,E,1
4821,S1159,13256,95,44,E,1
4822,S1159,5125,51,63,E,0
4823,S116,14127,96,35,E,1
4824,S116,12662,55,50,E,1
4825,S116,14522,88,32,E,1
4826,S1161,11144,87,52,E,1
4827,S1161,22231,02,64,E,1
4828,S1165,11208,92,60,E,1
4829,S1165,12818,84,50,E,1
4830,S1165,12098,71,46,E,1
4831,S1166,10994,19,36,E,1
4832,S1167,13453,24,52,E,0
4833,S1167,10253,98,46,E,1
4834,S1167,11240,47,53,E,1
4835,S1167,6750,38,E,0
4836,S1167,12045,3,39,E,1
4837,S1167,14527,92,28,E,1
4838,S1167,15001,9,27,K,1
4839,S1167,14797,66,26,E,1
4840,S1167,13556,65,25,E,1
4841,S1167,13423,49,27,E,1
4842,S1167,14160,89,29,E,1
4843,S1167,13859,8,24,E,1
4844,S1168,15132,79,29,E,1
4845,S1168,15672,71,59,E,1
4846,S1168,11835,04,40,E,1
4847,S1168,8319,95,38,E,0
4848,S1168,10634,97,61,E,0
4849,S1169,12881,33,24,K,1
4850,S1169,9917,52,37,K,0
4851,S1169,9284,62,46,K,0
4852,S1169,9066,98,27,E,1
4853,S1171,19235,47,E,1
4854,S1172,11409,9,47,K,1
4855,S1172,39976,99,83,E,1
4856,S1172,21633,58,48,E,1
4857,S1172,13642,27,59,E,0
4858,S1172,18200,35,58,E,1
4859,S1172,12163,32,64,E,1
4860,S1172,13655,01,31,E,1
4861,S1172,9427,76,34,K,0
4862,S1172,7220,99,47,E,0
4863,S1173,10612,97,40,E,1
4864,S1174,14694,66,51,K,1
4865,S1175,6142,54,34,K,0
4866,S1175,5662,78,33,E,0
4867,S1175,17019,89,32,E,1
4868,S1175,5866,73,29,E,1
4869,S1175,5981,88,32,E,0
4870,S1175,7447,44,54,E,0
4871,S1175,6330,99,32,E,0
4872,S1175,6640,91,37,E,0
4873,S1175,5435,16,30,E,1
4874,S1176,9378,55,41,E,0
4875,S1176,22592,58,48,K,1
4876,S1176,8420,79,35,E,0
4877,S1176,19337,16,34,K,1
4878,S1176,10117,91,38,E,1
4879,S1176,10381,44,36,E,1
4880,S1176,9334,73,35,K,0
4881,S1177,35885,95,52,K,1
4882,S1177,34847,62,43,E,1
4883,S1177,12367,91,45,K,1
4884,S1177,12963,6,45,E,1
4885,S1178,7800,9,55,E,0
4886,S1178,14271,6,41,E,1
4887,S1179,9150,37,K,0
4888,S1179,14359,32,30,E,1
4889,S1181,12618,62,45,E,1
4890,S1181,13368,06,49,E,1
4891,S1181,17483,93,61,E,1
4892,S1181,12588,53,53,E,1
4893,S1181,10809,98,47,E,1
4894,S1181,15217,35,38,E,1
4895,S1181,13028,98,52,E,1
4896,S1181,19901,87,35,E,1
4897,S1181,12452,51,36,E,1
4898,S1181,14660,14,43,E,1
4899,S1181,11725,38,38,K,1
4900,S1181,9729,55,32,E,0
4901,S1181,14286,31,24,E,1
4902,S1181,8067,49,27,E,1
4903,S1181,11137,14,38,E,1
4904,S1181,10902,35,27,E,1
4905,S1182,9834,98,40,E,0
4906,S1184,6563,19,69,E,0
4907,S1184,6814,49,72,E,0
4908,S1185,5043,74,57,K,0
4909,S1186,10324,16,42,E,1
4910,S1187,22782,13,31,E,1
4911,S1189,14110,5,39,E,1
4912,S1189,15958,82,39,E,1
4913,S1189,15002,25,48,E,1
4914,S1189,15174,8,48,E,1
4915,S1189,14993,02,32,E,1
4916,S1189,13470,82,26,E,1
4917,S1189,14238,6,28,E,1
4918,S1191,15365,78,47,E,1
4919,S1191,11374,94,48,E,1
4920,S1191,12459,24,56,E,1
4921,S1191,19061,74,35,K,1
4922,S1191,18647,65,43,E,1
4923,S1191,16011,78,38,E,1
4924,S1191,16393,82,39,E,1
4925,S1191,14847,07,40,E,1
4926,S1191,18203,32,33,E,1
4927,S1191,13569,4,26,E,1
4928,S1191,23414,55,31,E,1
4929,S1191,9342,54,38,E,0
4930,S1191,10059,19,45,K,1
4931,S1191,37110,89,50,E,1
4932,S1191,11475,28,35,E,1
4933,S1191,8438,93,48,K,0
4934,S1192,42913,85,45,E,1
4935,S1192,13478,3,29,K,1
4936,S1192,55552,66,46,K,1
4937,S1192,8027,95,44,E,0
4938,S1192,8890,07,23,K,1
4939,S1192,29148,18,29,K,1
4940,S1193,8216,91,36,E,0
4941,S1193,9980,41,37,E,0
4942,S1195,11180,59,58,E,1
4943,S1196,11847,66,35,E,0
4944,S1196,5525,74,70,K,0
4945,S1198,10323,55,38,E,1
4946,S1198,12424,48,25,E,1
4947,S1198,12712,96,25,E,1
4948,S1198,12061,84,32,E,1
4949,S12,8091,27,29,K,1
4950,S12,8158,63,22,E,1
4951,S12,9116,31,24,E,1
4952,S122,11907,68,41,K,1
4953,S122,5108,68,34,K,0
4954,S122,9347,76,32,E,0
4955,S122,8924,18,30,E,1
4956,S123,8720,97,27,E,1
4957,S123,10374,37,43,E,1
4958,S124,23227,41,48,E,1
4959,S124,14011,39,33,E,1
4960,S124,12901,87,31,E,1
4961,S124,17631,74,29,E,1
4962,S124,15281,86,28,E,1
4963,S124,15152,62,34,E,1
4964,S124,15348,05,27,E,1
4965,S124,17696,13,36,K,1
4966,S124,19958,57,31,E,1
